01-07-2019,6:03:33,santa rosa,214,210,,
01-07-2019,6:03:41,amanecer,304,254,,
01-07-2019,6:03:42,amanecer,194,190,,
01-07-2019,6:04:14,pedro valdivia,,,99.9,-0.5
01-07-2019,6:06:37,santa rosa,154,111,,
01-07-2019,6:07:11,poniente,43,41,9.650.001,0.1
01-07-2019,6:09:22,centro,,,90.1,1.9
01-07-2019,6:12:46,pueblo nuevo,,,78.3,1.4
01-07-2019,6:12:56,pueblo nuevo,198,165,,
01-07-2019,6:13:08,pueblo nuevo,176,171,,
01-07-2019,6:13:20,santa rosa,,,99.9,-0.7
01-07-2019,6:13:30,amanecer,,,95.4,-0.2
01-07-2019,6:13:33,santa rosa,219,215,,
01-07-2019,6:13:40,universidad,120,117,9.900.001,1.1
01-07-2019,6:13:41,amanecer,199,178,,
01-07-2019,6:13:42,amanecer,142,139,,
01-07-2019,6:14:14,pedro valdivia,,,99.9,-1.2
01-07-2019,6:16:37,santa rosa,160,108,,
01-07-2019,6:17:46,poniente,51,49,96.6,0.1
01-07-2019,6:19:22,centro,,,90.4,1.9
01-07-2019,6:22:46,pueblo nuevo,,,78.7,1.8
01-07-2019,6:22:56,pueblo nuevo,213,174,,
